date,open,close,high,low,volume,turnover,amount
2006-12-04,1731.9,1780.74,1780.8,1731.9,71434333.0,0.0414,46947580800.0
2006-12-05,1785.44,1794.23,1811.66,1777.43,67202576.0,0.038900000000000004,47255774600.0
2006-12-06,1794.26,1779.41,1806.65,1717.72,81276700.0,0.046900000000000004,53383291500.0
2006-12-07,1774.19,1775.71,1820.72,1770.57,80487502.0,0.04650000000000001,51388011500.0
2006-12-08,1752.77,1711.58,1772.16,1710.0,66257746.0,0.0382,41980241200.0
2006-12-11,1705.91,1789.92,1790.12,1705.91,51335975.0,0.0296,33169358600.0
2006-12-12,1798.46,1802.79,1819.8,1772.11,57833543.0,0.0334,38702468000.0
2006-12-13,1805.42,1803.86,1813.28,1779.56,48004458.0,0.0277,33154391200.0
2006-12-14,1807.08,1836.14,1836.19,1805.2,47206227.0,0.027200000000000002,33323930900.0
2006-12-15,1842.88,1867.64,1867.78,1832.51,49414441.0,0.0285,36957408000.0
2006-12-18,1875.01,1916.11,1918.29,1875.01,61892990.0,0.035699999999999996,46530167699.99999
2006-12-19,1924.8,1921.44,1936.75,1882.54,67788935.0,0.0391,48969821700.0
2006-12-20,1912.9,1936.55,1936.8,1893.42,56348502.0,0.0325,39745359700.0
2006-12-21,1935.78,1908.99,1945.47,1905.72,60225164.0,0.0347,43437770800.0
2006-12-22,1896.48,1895.64,1918.49,1880.57,46230501.0,0.026600000000000002,34870781800.0
2006-12-25,1898.82,1939.1,1957.47,1898.82,56251742.0,0.0323,41951575100.0
2006-12-26,1941.8,1938.24,1959.98,1914.98,56967383.0,0.032799999999999996,39106900200.0
2006-12-27,1940.41,1982.88,1983.11,1939.55,56005647.0,0.0322,38961689300.0
2006-12-28,1988.02,1979.93,2010.37,1964.97,63192834.0,0.0363,45224328200.0
2006-12-29,1991.88,2041.05,2052.86,1991.88,73851947.0,0.0424,55716388300.0
2007-01-04,2073.25,2067.09,2139.49,2054.24,106719707.0,0.0617,82381072600.0
2007-01-05,2051.15,2072.88,2083.4,2030.76,92743447.0,0.0533,68026060199.99999
2007-01-08,2072.0,2131.56,2131.74,2071.72,84767909.0,0.0487,66303936100.0
2007-01-09,2137.49,2200.09,2201.36,2128.06,81577629.0,0.046900000000000004,65456192699.99999
2007-01-10,2210.76,2255.97,2255.97,2194.77,84904979.0,0.048799999999999996,68822624800.0
2007-01-11,2257.01,2231.63,2289.95,2224.37,86276548.0,0.0496,68730011800.0
2007-01-12,2215.86,2173.75,2249.54,2159.77,76525720.0,0.043899999999999995,61742830400.0
2007-01-15,2170.94,2287.34,2287.68,2170.94,66403097.0,0.0381,57043453700.0
2007-01-16,2310.96,2353.87,2354.43,2297.24,76364254.0,0.0438,67843434200.0
2007-01-17,2360.41,2308.93,2393.22,2266.34,89015540.0,0.051100000000000007,80008901800.0
2007-01-18,2292.17,2317.1,2325.53,2240.21,78648606.0,0.0451,69894972900.0
2007-01-19,2320.87,2396.09,2396.09,2320.87,83334022.0,0.04769999999999999,73538873500.0
2007-01-22,2424.81,2491.31,2491.71,2424.81,93892993.0,0.0537,81870488100.0
2007-01-23,2508.26,2508.13,2516.59,2415.11,102337616.0,0.0584,92812872400.0
2007-01-24,2508.52,2536.43,2556.1,2489.93,84433697.0,0.0481,80277494000.0
2007-01-25,2512.46,2452.83,2529.43,2449.05,81055151.0,0.0462,77241720300.0
2007-01-26,2415.75,2512.92,2524.24,2356.98,78654008.0,0.044800000000000006,73275675700.0
2007-01-29,2529.94,2576.92,2582.41,2521.5,85452085.0,0.0481,79544859400.0
2007-01-30,2586.52,2551.88,2599.45,2531.78,78211528.0,0.044000000000000004,73485013000.0
2007-01-31,2544.3,2385.34,2548.18,2367.67,80909137.0,0.0455,71945032700.0
2007-02-01,2350.6,2395.17,2410.42,2310.57,65078095.0,0.0365,57578101100.0
2007-02-02,2397.06,2298.0,2403.62,2293.28,59377154.0,0.0333,53535112100.0
2007-02-05,2282.77,2271.8,2304.32,2247.93,47587506.0,0.026699999999999998,42358010100.0
2007-02-06,2271.37,2316.04,2316.7,2198.9,67010648.0,0.037599999999999995,61206502600.0
2007-02-07,2330.43,2369.79,2390.87,2330.43,70106390.0,0.0393,66203343400.0
2007-02-08,2376.63,2410.6,2415.96,2354.7,62656540.0,0.0351,58367504100.0
